Linux 5.4.0-77-generic (ubuntu-dev-01) 	08/15/2021 	_x86_64_	(1 CPU)

02:37:57 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:54:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:55:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:24 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:55:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:55:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:55:39 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:55:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:55:59 AM     ens33      0.60      0.00      0.05      0.00      0.00      0.00      0.00      0.00
03:56:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:56:09 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:56:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:56:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:56:24 AM     ens33      5.80      0.40      1.98      0.07      0.00      0.00      0.00      0.00
03:56:29 AM     ens33     21.40      1.00      7.20      0.16      0.00      0.00      0.00      0.01
03:56:34 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:56:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:56:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:56:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:56:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:00 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:57:05 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:10 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:15 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:20 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:25 AM     ens33      6.40      0.40      2.16      0.07      0.00      0.00      0.00      0.00
03:57:30 AM     ens33     20.80      1.00      7.02      0.16      0.00      0.00      0.00      0.01
03:57:35 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:40 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:45 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:50 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:57:55 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:58:00 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:58:05 AM     ens33      1.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
03:58:10 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:58:15 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:58:20 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:58:25 AM     ens33      7.60      0.40      2.42      0.07      0.00      0.00      0.00      0.00
03:58:30 AM     ens33     20.80      1.00      6.86      0.16      0.00      0.00      0.00      0.01
03:58:35 AM     ens33      2.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00
03:58:40 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:58:45 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:58:50 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:58:55 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:59:00 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:59:05 AM     ens33      0.80      0.00      0.11      0.00      0.00      0.00      0.00      0.00
03:59:10 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:59:15 AM     ens33    900.60    143.91   1329.65      9.80      0.00      0.00      0.00      1.09
03:59:20 AM     ens33   2032.80    195.80   3004.97     12.62      0.00      0.00      0.00      2.46
03:59:25 AM     ens33   2305.80    215.20   3400.46     13.92      0.00      0.00      0.00      2.79
03:59:30 AM     ens33   3211.80    300.00   4725.23     19.74      0.00      0.00      0.00      3.87
03:59:35 AM     ens33   3737.80    341.80   5525.56     22.03      0.00      0.00      0.00      4.53
03:59:40 AM     ens33   2415.00    228.80   3569.49     15.69      0.00      0.00      0.00      2.92
03:59:45 AM     ens33    842.60    100.40   1245.53      6.47      0.00      0.00      0.00      1.02
03:59:50 AM     ens33   1301.00    125.60   1923.28      8.10      0.00      0.00      0.00      1.58
03:59:55 AM     ens33   2634.33    248.30   3894.35     16.29      0.00      0.00      0.00      3.19
04:00:00 AM     ens33   3194.40    282.40   4722.97     18.20      0.00      0.00      0.00      3.87
04:00:05 AM     ens33   2944.60    268.60   4352.35     17.67      0.00      0.00      0.00      3.57
04:00:10 AM     ens33   2851.60    303.00   4215.58     19.53      0.00      0.00      0.00      3.45
04:00:15 AM     ens33   1170.00    131.60   1729.59      8.39      0.00      0.00      0.00      1.42
04:00:20 AM     ens33      0.40      0.40      0.04      0.02      0.00      0.00      0.00      0.00
04:00:25 AM     ens33      8.40      0.80      2.91      0.15      0.00      0.00      0.00      0.00
04:00:30 AM     ens33     18.80      0.40      6.28      0.07      0.00      0.00      0.00      0.01
04:00:35 AM     ens33      0.60      0.00      0.06      0.00      0.00      0.00      0.00      0.00
04:00:40 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
